"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.912605171E1,-2.671102993E-4,4.211765481E-4,-2.753934357E-3
1.913609871E1,4.588672891E-4,-8.904302958E-4,-2.579204738E-5
1.914614571E1,3.931564279E-4,-2.037849044E-4,-1.343144570E-3
1.915619371E1,8.437631186E-4,9.800540283E-6,-8.680366445E-4
1.916624071E1,1.631869003E-3,2.766788239E-4,-2.883686684E-4
1.917628771E1,-1.923983567E-3,1.106786192E-3,-6.865779869E-5
1.918633471E1,-1.397828339E-3,1.407484757E-3,-1.973868813E-3
1.919638271E1,1.147887437E-3,-1.098017208E-3,1.733517740E-3
1.920642971E1,-1.935227774E-4,-1.435066573E-3,1.834286377E-3
1.921647671E1,1.228072448E-3,1.289080828E-3,3.429159988E-4
1.922652371E1,5.449114833E-4,-1.758911414E-3,7.998105139E-5
1.923657171E1,4.796567373E-5,6.515156711E-4,-1.743508037E-4
1.924661871E1,1.380844042E-3,-5.826686975E-4,-1.502257306E-3
1.925666571E1,-1.113249455E-4,-8.918496314E-5,-1.062036725E-3
1.926671263E1,2.369375434E-3,-9.985116776E-4,-2.980469726E-4
1.927676062E1,1.922497060E-3,-2.662454732E-3,-1.671439153E-3
1.928680763E1,-3.014568938E-4,1.887517632E-3,-1.942415256E-4
1.929685462E1,2.761827782E-4,4.906897666E-4,-1.891207765E-3
1.930690163E1,1.645311946E-3,-6.801053532E-4,-2.262808615E-3
1.931694962E1,1.485256013E-3,-1.287306077E-3,-1.377573935E-3
1.932699663E1,1.525454223E-3,-6.263792748E-4,2.113173949E-3
1.933704362E1,-5.169239594E-4,-6.878983113E-4,-1.296471106E-3
1.934709163E1,-1.700036228E-4,1.073469175E-4,-1.148481853E-3
1.935713862E1,1.521902625E-3,-5.235559074E-4,1.249961089E-3
1.936718563E1,-6.481631426E-4,-2.910739044E-3,6.378940307E-4
1.937723263E1,-1.276136609E-3,7.668201579E-4,-7.179214153E-4
1.938728063E1,2.250310732E-3,-7.311089430E-4,-1.581776887E-3
1.939732763E1,-1.307672472E-3,1.833515242E-3,6.696595810E-4
1.940737462E1,-2.446263796E-3,-1.739652362E-4,2.362376545E-4
1.941742163E1,-1.104030525E-3,7.173947524E-4,-1.751545817E-3
1.942746962E1,1.246874221E-3,1.104474068E-4,-6.699657533E-4
1.943751663E1,-1.227895264E-4,-1.538581913E-3,-2.726220991E-4
1.944756362E1,-1.491973177E-3,4.595967475E-4,-2.599809319E-3
1.945761063E1,1.258971170E-4,-2.173736924E-3,-7.318679709E-4
1.946765862E1,3.042664379E-3,1.946437755E-3,-1.435908023E-3
1.947770563E1,2.335619647E-4,1.035103924E-3,-9.653274901E-4
1.948775262E1,-1.646270975E-4,-1.620809082E-3,-9.938888252E-5
1.949780063E1,2.966185100E-3,5.808260757E-4,-1.996624749E-3
1.950784762E1,9.964085184E-4,-1.851057168E-3,-1.308078179E-3
1.951789463E1,-7.729957579E-4,-6.379872793E-4,-1.670268015E-3
1.952794162E1,-1.240728889E-4,4.960169317E-4,1.257729717E-3
1.953798963E1,-1.213039504E-3,2.589955693E-4,6.718342192E-4
1.954803662E1,-9.885989130E-5,2.252569189E-3,-1.427915413E-4
1.955808363E1,9.895740077E-4,-2.010010649E-4,7.477696054E-4
1.956813062E1,-2.325786976E-3,-1.396704814E-3,-1.682144939E-3
1.957817863E1,-3.971257247E-4,-2.815903397E-3,1.536551397E-3
1.958822562E1,-8.049941389E-4,8.005220443E-4,-2.429106738E-3
1.959827263E1,-1.669838093E-5,3.616331378E-4,-1.614252105E-4
1.960831963E1,-1.273621223E-3,-2.543989103E-3,1.938860631E-3
1.961836763E1,1.130148070E-3,-1.410015160E-3,2.056838712E-3
1.962841463E1,-1.083330717E-3,5.380805815E-4,1.049950486E-3
1.963846162E1,3.126983065E-4,1.043282216E-3,-1.638244255E-3
1.964850863E1,8.501440752E-4,1.905128243E-3,-6.729806773E-4
1.965855662E1,6.706470158E-4,3.130981233E-3,-1.205080422E-3
1.966860363E1,8.034538478E-4,-9.865784086E-4,-6.135876756E-4
1.967865062E1,-9.429780766E-5,-7.570139132E-4,-3.664463293E-4
1.968869863E1,-3.803184954E-4,8.751917630E-4,-7.487949915E-5
1.969874562E1,2.343562897E-3,1.034981338E-3,-6.128381938E-4
1.970879263E1,-9.308108129E-4,-3.568947548E-3,-1.388509525E-3
1.971883962E1,7.602963597E-4,5.075531080E-4,-2.797321649E-3
1.972888763E1,1.121910522E-3,-1.408051467E-4,-1.893987763E-3
1.973893462E1,8.353542071E-4,-7.141837268E-4,1.303669531E-3
1.974898163E1,-4.865229130E-4,-1.523026731E-5,1.172510441E-3
1.975902862E1,4.451139830E-5,4.016340245E-5,1.160259824E-3
1.976907663E1,1.044187229E-3,3.909661900E-4,-2.711748239E-4
1.977912362E1,2.393010072E-5,-2.109082416E-4,-6.522731856E-4
1.978917063E1,-2.028784947E-3,-1.129426993E-3,1.110662939E-3
1.979921762E1,1.397904474E-3,-4.082430387E-4,-1.348233549E-3
1.980926563E1,9.179818444E-4,-1.992052188E-3,7.203847636E-4
1.981931262E1,2.558755223E-3,5.544625456E-4,-2.583532594E-3
1.982935963E1,5.870969035E-4,8.588066557E-4,-2.008683514E-4
1.983940663E1,5.932219792E-4,1.802364481E-3,-1.612343593E-3
1.984945463E1,-1.407894539E-3,2.300471766E-3,6.248685531E-4
1.985950163E1,-1.344245044E-3,7.398594171E-4,-2.728317399E-3
1.986954862E1,1.361651579E-3,5.214905832E-4,-1.327704638E-3
1.987959663E1,-1.659375848E-4,-1.629418693E-4,6.662041415E-4
1.988964362E1,7.041217759E-5,2.246442717E-3,-5.315113813E-4
1.989969063E1,1.566576073E-3,1.260274206E-3,2.309514675E-4
1.990973762E1,-1.263948740E-3,4.555402556E-4,-9.112248663E-4
1.991978563E1,-7.218425162E-5,-9.591309354E-4,1.389746321E-3
1.992983262E1,-1.488755923E-3,5.306063686E-4,-4.191151820E-4
1.993987963E1,-7.355213165E-5,2.092017792E-3,-2.218612935E-3
1.994992662E1,2.033586148E-3,1.172201126E-3,-2.917159814E-3
1.995997463E1,-7.773804246E-4,-2.634521108E-3,-2.090248279E-3
1.997002162E1,1.155974111E-3,2.902919892E-3,-1.937255613E-3
1.998006863E1,2.430425957E-4,-6.657156046E-4,-4.853003193E-4
1.999011562E1,-2.433685586E-5,-6.087420043E-4,-1.774416654E-3
2.000016363E1,-1.260696445E-4,-1.630330575E-3,-6.478994619E-4
2.001021062E1,5.700469483E-4,2.451670589E-3,-6.397808902E-4
2.002025763E1,1.549557550E-3,2.373107476E-3,1.664652489E-3
2.003030462E1,4.964959808E-4,5.230907118E-4,-4.047658294E-4
2.004035263E1,-1.076366869E-3,-1.316354610E-3,2.002731664E-3
2.005039962E1,2.375189215E-4,7.570745656E-4,1.763985492E-4
2.006044663E1,-1.198457554E-3,-5.068616592E-4,4.190881737E-5
2.007049462E1,-1.179165207E-3,5.635948619E-4,-1.538316254E-3
2.008054163E1,4.770546220E-4,1.087438664E-3,2.040173160E-3
2.009058863E1,-1.283294987E-4,7.362107281E-4,-3.871344961E-5
2.010063562E1,2.310593612E-3,1.400403213E-3,1.943132374E-4
2.011068363E1,-1.350089908E-3,5.242415937E-4,1.844752813E-3
2.012073062E1,-1.388439443E-3,9.061389137E-4,1.901744632E-3
2.013077763E1,-8.538888069E-4,6.253095344E-4,-1.164997462E-3
2.014082462E1,-5.849095760E-4,1.374989399E-3,-1.708394848E-4
2.015087263E1,4.786367062E-4,2.551102545E-3,-4.044664092E-5
2.016091962E1,1.055211062E-3,2.522340510E-3,-2.687362488E-3
2.017096663E1,5.249895621E-4,-1.266281935E-3,3.849361092E-4
2.018101362E1,2.838477725E-3,-7.345213089E-5,-8.298107423E-5
2.019106163E1,2.490496263E-4,1.927686390E-4,3.285445273E-4
2.020110862E1,-4.883797374E-4,2.885224298E-3,-1.954317093E-3
2.021115563E1,5.595919210E-4,-1.439166721E-3,-3.626844846E-4
2.022120262E1,3.678444773E-4,1.409883145E-3,1.023034565E-4
2.023125063E1,1.359756105E-3,1.194122713E-3,-1.873821020E-5
2.024129762E1,1.010349253E-3,-5.150940851E-4,-4.163482226E-4
2.025134463E1,-4.178872332E-2,-9.234035015E-2,2.396621276E-4
2.026139262E1,-1.531067193E-1,-3.471620083E-1,-4.229324404E-4
2.027143958E1,6.842497736E-2,1.501074582E-1,1.579317264E-3
2.028148658E1,-4.944173992E-2,-1.167484671E-1,-3.248429857E-4
2.029153358E1,3.748762608E-2,8.973047137E-2,-3.517132718E-4
2.030158158E1,5.389456078E-2,1.204817295E-1,2.032348420E-3
2.031162858E1,1.100620925E-1,2.492233664E-1,-1.067063771E-3
2.032167558E1,-3.100261651E-2,-8.206826448E-2,-8.857024368E-4
