"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.261846390E1,4.841622710E-1,-4.110585749E-1,4.675175250E-1
7.262097692E1,4.873580635E-1,-4.099932909E-1,4.760396481E-1
7.262348989E1,4.905538559E-1,-4.057322443E-1,4.813659489E-1
7.262600286E1,4.958801568E-1,-3.972101510E-1,4.845617414E-1
7.262851588E1,5.033370256E-1,-3.759048581E-1,4.909533262E-1
7.263102885E1,5.161201954E-1,-3.524690568E-1,4.984101653E-1
7.263354187E1,5.235770345E-1,-3.205111623E-1,5.069322586E-1
7.263605484E1,5.363602042E-1,-2.800311446E-1,5.165196657E-1
7.263856781E1,5.523391366E-1,-2.374206036E-1,5.282375216E-1
7.264108083E1,5.661875606E-1,-1.873532236E-1,5.431512594E-1
7.264359380E1,5.832318068E-1,-1.319595128E-1,5.623259544E-1
7.264610682E1,5.992107391E-1,-7.763107866E-2,5.815007091E-1
7.264861979E1,6.194507480E-1,-1.265000459E-2,6.049365401E-1
7.265113276E1,6.332991719E-1,5.233107135E-2,6.326333880E-1
7.265364578E1,6.450170875E-1,1.130510941E-1,6.581997275E-1
7.265615874E1,6.578001976E-1,1.620532125E-1,6.805702448E-1
7.265867171E1,6.620612741E-1,2.057290226E-1,7.040060163E-1
7.266118473E1,6.652570963E-1,2.408827096E-1,7.242460251E-1
7.266369770E1,6.620612741E-1,2.611227334E-1,7.434207797E-1
7.266621072E1,6.524739265E-1,2.749711573E-1,7.583344579E-1
7.266872369E1,6.375602484E-1,2.792322040E-1,7.679218650E-1
7.267123666E1,6.205160022E-1,2.813627422E-1,7.775092125E-1
7.267374968E1,5.970802307E-1,2.771016657E-1,7.849660516E-1
7.267626265E1,5.693833828E-1,2.696448267E-1,7.860313058E-1
7.267877567E1,5.406212211E-1,2.579269409E-1,7.849660516E-1
7.268128864E1,5.022717714E-1,2.408827096E-1,7.839007974E-1
7.268380161E1,4.575306773E-1,2.121205926E-1,7.785744667E-1
7.268631463E1,4.095938206E-1,1.918805987E-1,7.689871192E-1
7.268882760E1,3.573959172E-1,1.588574201E-1,7.519428730E-1
7.269134057E1,3.020022213E-1,1.226384640E-1,7.274418473E-1
7.269385359E1,2.444779724E-1,8.641950041E-2,6.965491772E-1
7.269636656E1,1.816274375E-1,4.380896315E-2,6.581997275E-1
7.269887958E1,1.219726726E-1,-1.997369109E-3,6.177197099E-1
7.270139255E1,5.699159950E-2,-4.993422702E-2,5.676522851E-1
7.270390552E1,-1.012000348E-2,-9.787108749E-2,5.133238435E-1
7.270641854E1,-7.829686999E-2,-1.468732059E-1,4.536691010E-1
7.270893151E1,-1.443432122E-1,-1.969406009E-1,3.897532821E-1
7.271144453E1,-2.125200778E-1,-2.406163961E-1,3.215764165E-1
7.271395749E1,-2.806969285E-1,-2.757700980E-1,2.533995509E-1
7.271647046E1,-3.456780016E-1,-3.002711535E-1,1.852227002E-1
7.271898348E1,-4.042675197E-1,-3.183806241E-1,1.234374121E-1
7.272149645E1,-4.554001689E-1,-3.269027472E-1,5.952160060E-2
7.272400947E1,-5.044022799E-1,-3.269027472E-1,-1.198421465E-3
7.272652244E1,-5.459475517E-1,-3.162501156E-1,-4.700475186E-2
7.272903541E1,-5.800359845E-1,-2.992058992E-1,-8.641950041E-2
7.273154843E1,-6.056023240E-1,-2.768353522E-1,-1.226384640E-1
7.273406140E1,-6.269075871E-1,-2.502037585E-1,-1.503353119E-1
7.273657437E1,-6.311686635E-1,-2.129195482E-1,-1.695100516E-1
7.273908739E1,-6.269075871E-1,-1.713742763E-1,-1.833584905E-1
7.274160036E1,-6.162549257E-1,-1.245026737E-1,-1.844237447E-1
7.274411338E1,-5.960149169E-1,-7.230476290E-2,-1.822932214E-1
7.274662635E1,-5.629917979E-1,-2.010684833E-2,-1.769669056E-1
7.274913932E1,-5.235770345E-1,3.102580085E-2,-1.599226892E-1
7.275165234E1,-4.788359404E-1,8.109318465E-2,-1.418132037E-1
7.275416531E1,-4.223769903E-1,1.258342564E-1,-1.183774099E-1
7.275667833E1,-3.637875021E-1,1.705753207E-1,-8.961529285E-2
7.275919130E1,-3.020022213E-1,2.142511308E-1,-5.446159840E-2
7.276170426E1,-2.306295484E-1,2.515353560E-1,-2.356895618E-2
7.276421729E1,-1.581916362E-1,2.888195813E-1,1.478053164E-2
7.276673026E1,-8.788423985E-2,3.197122216E-1,5.206475407E-2
7.276924322E1,-1.331579406E-2,3.399522305E-1,8.721844852E-2
7.277175624E1,5.805686116E-2,3.548659086E-1,1.223721504E-1
7.277426921E1,1.294295192E-1,3.665838242E-1,1.553953141E-1
7.277678223E1,1.965411156E-1,3.729753792E-1,1.830921620E-1
7.277929520E1,2.583264112E-1,3.751059175E-1,2.075932324E-1
7.278180817E1,3.137201071E-1,3.687143326E-1,2.288984954E-1
7.278432119E1,3.680485487E-1,3.580617011E-1,2.448774576E-1
7.278683416E1,4.106590748E-1,3.506048620E-1,2.619216740E-1
7.278934718E1,4.500738382E-1,3.314301074E-1,2.747048438E-1
7.279186015E1,4.830970168E-1,3.090595901E-1,2.821616828E-1
7.279437312E1,5.097286105E-1,2.877542973E-1,2.874879837E-1
7.279688614E1,5.289033651E-1,2.621879876E-1,2.928143144E-1
7.279939911E1,5.491433740E-1,2.376869172E-1,2.928143144E-1
7.280191208E1,5.619264841E-1,2.078595459E-1,2.938795686E-1
7.280442510E1,5.725791454E-1,1.790974289E-1,2.970753610E-1
7.280693807E1,5.747096539E-1,1.514005810E-1,2.938795686E-1
7.280945109E1,5.779054761E-1,1.205079332E-1,2.917490602E-1
7.281196406E1,5.747096539E-1,9.068055451E-2,2.906837761E-1
7.281447703E1,5.672528148E-1,5.765738711E-2,2.853574753E-1
7.281699005E1,5.651223063E-1,2.143842913E-2,2.810963988E-1
7.281950302E1,5.576654673E-1,-1.478053164E-2,2.704437673E-1
7.282201604E1,5.470128059E-1,-4.993422702E-2,2.661827207E-1
7.282452900E1,5.363602042E-1,-8.508792520E-2,2.533995509E-1
7.282704197E1,5.257075429E-1,-1.191763580E-1,2.406163961E-1
7.282955499E1,5.097286105E-1,-1.490037292E-1,2.299637645E-1
7.283206796E1,4.980106950E-1,-1.735047996E-1,2.150500715E-1
7.283458093E1,4.862928092E-1,-1.948100626E-1,2.033321708E-1
7.283709395E1,4.724443853E-1,-2.086584866E-1,1.905490160E-1
7.283960692E1,4.543348849E-1,-2.171805948E-1,1.745700538E-1
7.284211994E1,4.394212067E-1,-2.235721797E-1,1.596563756E-1
7.284463291E1,4.202464521E-1,-2.257027030E-1,1.490037292E-1
7.284714588E1,4.010717273E-1,-2.267679721E-1,1.362205744E-1
7.284965890E1,3.808317184E-1,-2.257027030E-1,1.191763580E-1
7.285217187E1,3.552653790E-1,-2.225069255E-1,1.063931957E-1
7.285468489E1,3.265032768E-1,-2.118542790E-1,9.467529505E-2
7.285719786E1,3.020022213E-1,-2.043974400E-1,7.976160944E-2
7.285971083E1,2.679137886E-1,-1.990711242E-1,6.484791636E-2
7.286222385E1,2.338253409E-1,-1.948100626E-1,4.780369997E-2
7.286473682E1,1.976063848E-1,-1.852227002E-1,3.289001063E-2
7.286724984E1,1.539305747E-1,-1.798963845E-1,1.904158480E-2
7.286976281E1,1.145158261E-1,-1.713742763E-1,4.127896391E-3
7.287227578E1,6.764423102E-2,-1.628521681E-1,-9.720529430E-3
7.287478880E1,2.183790132E-2,-1.511342674E-1,-2.356895618E-2
7.287730176E1,-2.396842837E-2,-1.426121593E-1,-3.954790905E-2
7.287981473E1,-7.403581589E-2,-1.340900511E-1,-5.765738711E-2
7.288232776E1,-1.230379343E-1,-1.276984662E-1,-7.363633811E-2
7.288484072E1,-1.667137444E-1,-1.234374121E-1,-8.428897709E-2
7.288735374E1,-2.135853320E-1,-1.138500422E-1,-9.813740104E-2
7.288986671E1,-2.583264112E-1,-1.063931957E-1,-1.130510941E-1
7.289237968E1,-3.020022213E-1,-9.787108749E-2,-1.247689873E-1
7.289489270E1,-3.414169550E-1,-9.361003339E-2,-1.375521570E-1
7.289740567E1,-3.744401336E-1,-8.934897929E-2,-1.471395195E-1
7.289991869E1,-4.106590748E-1,-8.295739442E-2,-1.577921659E-1
7.290243166E1,-4.383559525E-1,-8.189213276E-2,-1.663142741E-1
7.290494463E1,-4.639222622E-1,-7.550055534E-2,-1.727058440E-1
7.290745765E1,-4.852275252E-1,-7.123950124E-2,-1.769669056E-1
7.290997062E1,-4.990759492E-1,-7.123950124E-2,-1.812279522E-1
7.291248359E1,-5.118591189E-1,-6.591317803E-2,-1.780321598E-1
7.291499661E1,-5.214464664E-1,-5.845633522E-2,-1.759016365E-1
7.291750958E1,-5.299686193E-1,-5.313001946E-2,-1.716405898E-1
7.292002260E1,-5.299686193E-1,-4.886896536E-2,-1.652490050E-1
7.292253557E1,-5.246422887E-1,-4.247738421E-2,-1.556616277E-1
7.292504854E1,-5.246422887E-1,-4.247738421E-2,-1.450089961E-1
7.292756156E1,-5.193159580E-1,-4.354264587E-2,-1.386174113E-1
7.293007453E1,-5.075980425E-1,-3.821633011E-2,-1.311605722E-1
7.293258755E1,-4.948149025E-1,-3.608580306E-2,-1.151816174E-1
7.293510052E1,-4.841622710E-1,-3.395527601E-2,-1.013331935E-1
7.293761348E1,-4.639222622E-1,-3.289001063E-2,-9.174582362E-2
7.294012651E1,-4.458127916E-1,-3.075948358E-2,-8.002792299E-2
7.294263947E1,-4.319643676E-1,-2.756369300E-2,-6.831002235E-2
7.294515244E1,-4.149201512E-1,-2.862895653E-2,-5.552686006E-2
7.294766536E1,-3.936148584E-1,-3.395527601E-2,-4.487422481E-2
7.295017828E1,-3.776359260E-1,-3.608580306E-2,-3.422158957E-2
7.295269114E1,-3.584611714E-1,-3.075948358E-2,-1.824263856E-2
7.295520400E1,-3.414169550E-1,-3.182474896E-2,-7.590002380E-3
7.295771692E1,-3.222422302E-1,-3.289001063E-2,9.321055841E-4
7.296022979E1,-3.051980138E-1,-3.289001063E-2,1.265000459E-2
7.296274265E1,-2.934800982E-1,-3.608580306E-2,2.010684833E-2
7.296525557E1,-2.828274667E-1,-3.608580306E-2,2.969422005E-2
7.296776843E1,-2.689790428E-1,-3.715106472E-2,4.141211882E-2
7.297028135E1,-2.593916655E-1,-2.969422005E-2,5.206475407E-2
7.297279421E1,-2.434127182E-1,-2.756369300E-2,6.378265470E-2
7.297530708E1,-2.370211333E-1,-2.969422005E-2,7.337002456E-2
7.297781999E1,-2.274337560E-1,-2.649842948E-2,8.082687110E-2
7.298033286E1,-2.199769169E-1,-2.010684833E-2,8.615318686E-2
7.298284572E1,-2.103895396E-1,-1.584579423E-2,9.147950262E-2
7.298535864E1,-2.039979696E-1,-1.158474106E-2,9.680582583E-2
7.298787150E1,-1.976063848E-1,-8.388950489E-3,1.010668799E-1
7.299038437E1,-1.944105923E-1,-5.193159916E-3,1.031974033E-1
7.299289729E1,-1.890842766E-1,5.459475331E-3,1.042626649E-1
7.299541015E1,-1.848232150E-1,7.590002380E-3,1.031974033E-1
7.299792302E1,-1.826926917E-1,1.185105648E-2,1.031974033E-1
7.300043593E1,-1.784316450E-1,1.717737503E-2,1.053279340E-1
7.300294880E1,-1.752358526E-1,2.463421971E-2,1.021321416E-1
7.300546166E1,-1.741705835E-1,3.102580085E-2,1.000016108E-1
7.300797458E1,-1.677789986E-1,3.102580085E-2,9.680582583E-2
7.301048744E1,-1.688442677E-1,3.528685495E-2,9.254477173E-2
7.301300031E1,-1.667137444E-1,3.848264366E-2,8.934897929E-2
7.301551322E1,-1.624526829E-1,3.741738200E-2,8.934897929E-2
7.301802609E1,-1.645832211E-1,3.848264366E-2,8.402266353E-2
7.302053895E1,-1.645832211E-1,3.741738200E-2,8.189213276E-2
7.302305187E1,-1.613874286E-1,3.209106252E-2,7.976160944E-2
7.302556473E1,-1.624526829E-1,2.996053733E-2,7.869634032E-2
7.302807760E1,-1.635179520E-1,2.569948323E-2,7.443528622E-2
7.303059052E1,-1.656484753E-1,2.143842913E-2,7.123950124E-2
7.303310338E1,-1.645832211E-1,1.717737503E-2,7.123950124E-2
7.303561630E1,-1.688442677E-1,9.720529430E-3,6.697844714E-2
7.303812916E1,-1.688442677E-1,2.263684990E-3,6.484791636E-2
7.304064203E1,-1.699095368E-1,-1.997369109E-3,6.378265470E-2
7.304315494E1,-1.720400602E-1,-1.051947754E-2,6.271739304E-2
7.304566781E1,-1.699095368E-1,-1.478053164E-2,5.845633522E-2
7.304818067E1,-1.677789986E-1,-2.117211185E-2,5.632580817E-2
7.305069359E1,-1.667137444E-1,-2.436790243E-2,5.419528112E-2
7.305320645E1,-1.635179520E-1,-3.289001063E-2,4.993422702E-2
7.305571932E1,-1.635179520E-1,-4.460791126E-2,5.313001946E-2
7.305823223E1,-1.592568904E-1,-5.419528112E-2,5.099949241E-2
7.306074510E1,-1.592568904E-1,-5.952160060E-2,4.567317292E-2
7.306325796E1,-1.560611129E-1,-5.632580817E-2,4.247738421E-2
7.306577088E1,-1.528653204E-1,-5.632580817E-2,3.928159177E-2
7.306828374E1,-1.475390047E-1,-5.632580817E-2,3.395527601E-2
7.307079661E1,-1.411474198E-1,-5.526054651E-2,2.649842948E-2
7.307330953E1,-1.379516274E-1,-4.993422702E-2,2.223737538E-2
7.307582239E1,-1.379516274E-1,-5.313001946E-2,1.691105776E-2
7.307833526E1,-1.336905658E-1,-5.099949241E-2,1.051947754E-2
7.308084817E1,-1.251684576E-1,-4.354264587E-2,4.127896391E-3
7.308336104E1,-1.241032034E-1,-3.928159177E-2,-4.394211806E-3
7.308587390E1,-1.241032034E-1,-3.715106472E-2,-9.720529430E-3
7.308838682E1,-1.187768802E-1,-3.182474896E-2,-1.611211151E-2
7.309089968E1,-1.113200411E-1,-2.543316595E-2,-2.463421971E-2
7.309341255E1,-1.091895103E-1,-1.691105776E-2,-3.209106252E-2
7.309592546E1,-1.059937179E-1,-8.388950489E-3,-3.848264366E-2
7.309843833E1,-9.960214049E-2,-9.321055841E-4,-5.020054430E-2
7.310095119E1,-9.534108639E-2,1.198421465E-3,-5.765738711E-2
7.310346411E1,-9.427582473E-2,6.524738856E-3,-6.298370659E-2
7.310597697E1,-8.681897819E-2,8.655265905E-3,-6.724476069E-2
7.310848989E1,-8.149266243E-2,1.291632000E-2,-7.363633811E-2
7.311100276E1,-7.829686999E-2,1.611211151E-2,-7.896266133E-2
7.311351562E1,-7.084002346E-2,1.611211151E-2,-8.428897709E-2
7.311602854E1,-6.231791526E-2,1.930790208E-2,-8.961529285E-2
7.311854140E1,-5.486107245E-2,2.463421971E-2,-9.707213938E-2
7.312105426E1,-4.527369887E-2,2.783001028E-2,-1.045289859E-1
7.312356718E1,-3.781685606E-2,3.315632790E-2,-1.098553017E-1
7.312608005E1,-2.609895542E-2,3.528685495E-2,-1.162468791E-1
7.312859291E1,-1.225053053E-2,3.848264366E-2,-1.237037256E-1
7.313110583E1,5.326317623E-4,3.954790905E-2,-1.311605722E-1
7.313361869E1,1.331579406E-2,3.635211661E-2,-1.386174113E-1
7.313613156E1,2.503369376E-2,3.528685495E-2,-1.482047886E-1
7.313864447E1,3.994738311E-2,3.422158957E-2,-1.556616277E-1
7.314115734E1,6.018738821E-2,2.889527380E-2,-1.620532125E-1
7.314367020E1,7.723160833E-2,2.889527380E-2,-1.705753207E-1
7.314618312E1,9.214529395E-2,2.463421971E-2,-1.737711132E-1
7.314869598E1,1.113200411E-1,1.717737503E-2,-1.822932214E-1
7.315120885E1,1.315600425E-1,7.590002380E-3,-1.876195371E-1
7.315372176E1,1.486042589E-1,1.198421465E-3,-1.897500604E-1
7.315623463E1,1.656484753E-1,-3.994738217E-3,-1.940111220E-1
7.315874749E1,1.805621684E-1,-1.464737393E-2,-2.004027069E-1
7.316126041E1,2.018674314E-1,-2.743053623E-2,-2.057290226E-1
7.316377328E1,2.189116478E-1,-4.127896205E-2,-2.078595459E-1
7.316628614E1,2.338253409E-1,-5.086633191E-2,-2.099900693E-1
7.316879906E1,2.455432415E-1,-6.151896715E-2,-2.142511308E-1
7.317131192E1,2.572611272E-1,-7.323686779E-2,-2.142511308E-1
7.317382479E1,2.668485045E-1,-8.388949931E-2,-2.174469233E-1
7.317633770E1,2.711095810E-1,-9.241160750E-2,-2.195774466E-1
7.317885057E1,2.775011361E-1,-1.019989848E-1,-2.185121775E-1
7.318136348E1,2.860232592E-1,-1.115863547E-1,-2.153163850E-1
7.318387635E1,2.881537974E-1,-1.222389862E-1,-2.142511308E-1
7.318638921E1,2.870885134E-1,-1.339568943E-1,-2.163816541E-1
7.318890213E1,2.870885134E-1,-1.424790025E-1,-2.153163850E-1
7.319141499E1,2.860232592E-1,-1.488705724E-1,-2.131858617E-1
7.319392786E1,2.817622125E-1,-1.541968882E-1,-2.121205926E-1
7.319644078E1,2.796316743E-1,-1.584579498E-1,-2.121205926E-1
7.319895364E1,2.711095810E-1,-1.659147888E-1,-2.067942768E-1
7.320146650E1,2.679137886E-1,-1.669800580E-1,-2.035984844E-1
7.320397942E1,2.679137886E-1,-1.637842655E-1,-2.035984844E-1
7.320649229E1,2.679137886E-1,-1.584579498E-1,-1.993374377E-1
7.320900515E1,2.636527121E-1,-1.478053182E-1,-1.950763762E-1
7.321151807E1,2.636527121E-1,-1.382179409E-1,-1.950763762E-1
7.321403093E1,2.647179961E-1,-1.254347861E-1,-1.940111220E-1
7.321654380E1,2.657832503E-1,-1.062600389E-1,-1.876195371E-1
7.321905671E1,2.679137886E-1,-8.282423764E-2,-1.844237447E-1
7.322156958E1,2.753706276E-1,-6.045370549E-2,-1.769669056E-1
7.322408244E1,2.806969285E-1,-3.488738090E-2,-1.673795283E-1
7.322659536E1,2.849580050E-1,-1.864211168E-3,-1.567268968E-1
7.322910822E1,2.913495600E-1,2.796316706E-2,-1.396826804E-1
7.323162109E1,2.966758907E-1,6.205160171E-2,-1.215732023E-1
7.323413400E1,3.062632680E-1,1.004010886E-1,-1.034637168E-1
7.323664687E1,3.115895689E-1,1.408811063E-1,-7.896266133E-2
7.323915973E1,3.179811537E-1,1.824263781E-1,-4.700475186E-2
7.324167265E1,3.222422302E-1,2.229063958E-1,-1.611211151E-2
7.324418552E1,3.275685310E-1,2.601906061E-1,1.797632128E-2
7.324669843E1,3.275685310E-1,2.900179923E-1,5.419528112E-2
7.324921130E1,3.275685310E-1,3.145190477E-1,9.254477173E-2
7.325172416E1,3.286337852E-1,3.251716793E-1,1.298289895E-1
7.325423708E1,3.265032768E-1,3.262369633E-1,1.703090072E-1
7.325674994E1,3.222422302E-1,3.198453784E-1,2.075932324E-1
7.325926281E1,3.158506453E-1,3.017359078E-1,2.384858727E-1
7.326177572E1,3.073285222E-1,2.740390301E-1,2.672479749E-1
7.326428859E1,2.966758907E-1,2.474074513E-1,2.928143144E-1
7.326680145E1,2.849580050E-1,2.133190185E-1,3.151848316E-1
7.326931437E1,2.679137886E-1,1.771000624E-1,3.279680014E-1
7.327182723E1,2.476737648E-1,1.387505680E-1,3.375553787E-1
7.327434010E1,2.274337560E-1,9.827055782E-2,3.418164253E-1
7.327685302E1,2.050632238E-1,5.352949351E-2,3.460775018E-1
7.327936588E1,1.784316450E-1,7.723160554E-3,3.450122178E-1
7.328187874E1,1.475390047E-1,-3.595264256E-2,3.396859169E-1
7.328439166E1,1.177116185E-1,-7.749792188E-2,3.311637938E-1
7.328690453E1,8.255792409E-2,-1.169126704E-1,3.205111623E-1
7.328941739E1,4.527369887E-2,-1.541968882E-1,3.045322001E-1
7.329193031E1,7.989476435E-3,-1.861547977E-1,2.821616828E-1
7.329444317E1,-3.036000952E-2,-2.149169147E-1,2.576606274E-1
7.329695604E1,-7.297055423E-2,-2.383527160E-1,2.278332412E-1
7.329946895E1,-1.177116185E-1,-2.649843097E-1,1.873532236E-1
7.330198182E1,-1.624526829E-1,-2.884201109E-1,1.436774135E-1
7.330449468E1,-2.093242854E-1,-3.086601198E-1,9.467529505E-2
7.330700760E1,-2.583264112E-1,-3.278348446E-1,4.354264587E-2
7.330952046E1,-3.105243146E-1,-3.416832685E-1,-6.524738856E-3
7.331203333E1,-3.595264256E-1,-3.491401076E-1,-5.446159840E-2
7.331454624E1,-4.010717273E-1,-3.448790610E-1,-1.034637168E-1
7.331705911E1,-4.415517449E-1,-3.374222219E-1,-1.450089961E-1
7.331957203E1,-4.745748937E-1,-3.214432597E-1,-1.812279522E-1
7.332208489E1,-5.012065172E-1,-2.958769500E-1,-2.163816541E-1
7.332459776E1,-5.246422887E-1,-2.628537714E-1,-2.419479787E-1
7.332711067E1,-5.331643820E-1,-2.266348153E-1,-2.600574493E-1
7.332962354E1,-5.384907126E-1,-1.850895435E-1,-2.717753649E-1
7.333213640E1,-5.331643820E-1,-1.446095258E-1,-2.760364115E-1
7.333464932E1,-5.150549412E-1,-1.062600389E-1,-2.792322040E-1
7.333716218E1,-4.862928092E-1,-6.684528291E-2,-2.771016657E-1
7.333967505E1,-4.479433000E-1,-2.530000918E-2,-2.707100809E-1
7.334218796E1,-4.032022357E-1,1.518000476E-2,-2.664490342E-1
7.334470083E1,-3.510043323E-1,5.459475517E-2,-2.536658645E-1
7.334721369E1,-2.892190516E-1,8.868318796E-2,-2.376869172E-1
7.334972661E1,-2.210421860E-1,1.259674132E-1,-2.185121775E-1
7.335223947E1,-1.496695280E-1,1.579253227E-1,-2.014679611E-1
7.335475234E1,-7.084002346E-2,1.866874397E-1,-1.790974289E-1
7.335726526E1,9.054739960E-3,2.143842876E-1,-1.609879434E-1
7.335977812E1,9.108003229E-2,2.314285040E-1,-1.471395195E-1
7.336229098E1,1.720400602E-1,2.463421971E-1,-1.268995106E-1
7.336480390E1,2.530000806E-1,2.537990212E-1,-1.141163558E-1
7.336731676E1,3.350253701E-1,2.580600977E-1,-1.023984551E-1
7.336982963E1,4.106590748E-1,2.569948137E-1,-9.174582362E-2
7.337234255E1,4.841622710E-1,2.463421971E-1,-8.002792299E-2
7.337485541E1,5.544696450E-1,2.303632349E-1,-7.044055313E-2
7.337736828E1,6.162549257E-1,2.090579718E-1,-6.191844121E-2
7.337988119E1,6.705833673E-1,1.813611090E-1,-5.978791416E-2
7.338239406E1,7.227813005E-1,1.462074220E-1,-5.659212545E-2
7.338490697E1,7.653918266E-1,1.174453050E-1,-5.765738711E-2
7.338741984E1,8.037413359E-1,8.548739552E-2,-6.298370659E-2
7.338993270E1,8.378297687E-1,4.926843941E-2,-6.831002235E-2
7.339244562E1,8.633961082E-1,1.304947771E-2,-7.576686889E-2
7.339495848E1,8.815055490E-1,-2.530000918E-2,-8.641950041E-2
7.339747135E1,8.900277019E-1,-6.045370549E-2,-9.387634695E-2
7.339998426E1,8.921582103E-1,-9.986845404E-2,-1.055942476E-1
7.340249713E1,8.889623880E-1,-1.350221485E-1,-1.130510941E-1
7.340500999E1,8.804402947E-1,-1.680453271E-1,-1.205079332E-1
7.340752291E1,8.665918708E-1,-1.957421750E-1,-1.268995106E-1
7.341003578E1,8.420908451E-1,-2.223737538E-1,-1.332910955E-1
7.341254864E1,8.154592514E-1,-2.447443008E-1,-1.364868879E-1
7.341506156E1,7.877624035E-1,-2.660495639E-1,-1.428784728E-1
7.341757442E1,7.536739707E-1,-2.788327336E-1,-1.450089961E-1
7.342008729E1,7.121286392E-1,-2.916159034E-1,-1.471395195E-1
7.342260020E1,6.663223505E-1,-3.001379967E-1,-1.471395195E-1
7.342511307E1,6.247770786E-1,-3.054643273E-1,-1.450089961E-1
7.342762593E1,5.789707303E-1,-3.075948358E-1,-1.439437270E-1
7.343013885E1,5.299686193E-1,-3.012032509E-1,-1.396826804E-1
7.343265171E1,4.809664786E-1,-2.916159034E-1,-1.332910955E-1
7.343516458E1,4.308990836E-1,-2.809632421E-1,-1.332910955E-1
7.343767749E1,3.829622269E-1,-2.681801021E-1,-1.300953031E-1
7.344019036E1,3.339601159E-1,-2.522011399E-1,-1.237037256E-1
7.344270322E1,2.902843058E-1,-2.298306078E-1,-1.162468791E-1
7.344521614E1,2.402169257E-1,-2.063948065E-1,-1.109205633E-1
7.344772916E1,1.944105923E-1,-1.818937510E-1,-1.055942476E-1
7.345024223E1,1.528653204E-1,-1.573926806E-1,-1.034637168E-1
7.345275531E1,1.145158261E-1,-1.318263561E-1,-1.066595092E-1
7.345526833E1,7.403581589E-2,-1.009337157E-1,-1.087900400E-1
7.345778140E1,3.781685606E-2,-7.536739111E-2,-1.119858250E-1
7.346029447E1,1.597895287E-3,-4.980107024E-2,-1.237037256E-1
7.346280755E1,-2.822948247E-2,-1.890842803E-2,-1.290300488E-1
7.346532062E1,-6.338317692E-2,1.091895066E-2,-1.428784728E-1
7.346783369E1,-9.853687882E-2,3.542001173E-2,-1.567268968E-1
7.347034676E1,-1.272989959E-1,5.779054761E-2,-1.673795283E-1
7.347285984E1,-1.549958438E-1,7.803055644E-2,-1.844237447E-1
7.347537291E1,-1.837579608E-1,1.004010886E-1,-1.993374377E-1
7.347788598E1,-2.135853320E-1,1.163800433E-1,-2.110553384E-1
7.348039906E1,-2.412821949E-1,1.259674132E-1,-2.217079699E-1
7.348291208E1,-2.689790428E-1,1.355547905E-1,-2.387521863E-1
7.348542515E1,-2.977411449E-1,1.376853138E-1,-2.526006103E-1
7.348793822E1,-3.243727386E-1,1.376853138E-1,-2.579269409E-1
7.349045130E1,-3.478085399E-1,1.355547905E-1,-2.707100809E-1
7.349296437E1,-3.755053878E-1,1.302284598E-1,-2.813627422E-1
7.349547744E1,-3.957453966E-1,1.195758283E-1,-2.888195813E-1
7.349799052E1,-4.191811979E-1,1.110537201E-1,-2.952111661E-1
7.350050359E1,-4.404864609E-1,1.035968810E-1,-3.005374670E-1
7.350301666E1,-4.617917240E-1,9.187898040E-2,-3.047985137E-1
7.350552973E1,-4.767054319E-1,8.122634143E-2,-3.090595901E-1
7.350804276E1,-4.916191101E-1,6.950844824E-2,-3.175816834E-1
7.351055583E1,-5.075980425E-1,5.566002056E-2,-3.197122216E-1
7.351306890E1,-5.235770345E-1,4.607264698E-2,-3.207774758E-1
7.351558197E1,-5.374254584E-1,4.074633121E-2,-3.250385225E-1
7.351809505E1,-5.470128059E-1,2.902843058E-2,-3.282343149E-1
7.352060812E1,-5.512738824E-1,1.837579533E-2,-3.292995989E-1
7.352312119E1,-5.587307215E-1,1.091895066E-2,-3.303648531E-1
7.352563427E1,-5.651223063E-1,2.396842930E-3,-3.261038065E-1
