"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.029967323E0,3.970505595E-1,1.672642946E0,9.742411613E0
1.032480500E0,4.347793460E-1,1.639106154E0,9.756784439E0
1.034993625E0,4.347793460E-1,1.672642946E0,9.714263916E0
1.037506802E0,4.539431930E-1,1.658270001E0,9.723247528E0
1.040019927E0,4.347793460E-1,1.653479099E0,9.695100784E0
1.042533104E0,4.108245671E-1,1.648688078E0,9.680727959E0
1.045046229E0,4.443612695E-1,1.605569482E0,9.675936699E0
1.047559406E0,4.491522312E-1,1.663061023E0,9.690309525E0
1.050072531E0,4.539431930E-1,1.658270001E0,9.714263916E0
1.052585708E0,4.443612695E-1,1.663061023E0,9.723247528E0
1.055098833E0,3.970505595E-1,1.653479099E0,9.699891090E0
1.057612010E0,4.443612695E-1,1.677433848E0,9.671145439E0
1.060125135E0,4.635250866E-1,1.648688078E0,9.642998695E0
1.062638313E0,4.539431930E-1,1.658270001E0,9.671145439E0
1.065151438E0,3.874686658E-1,1.663061023E0,9.619044304E0
1.067664563E0,3.922595978E-1,1.658270001E0,9.675936699E0
1.070177740E0,4.539431930E-1,1.672642946E0,9.714263916E0
1.072690865E0,4.299883842E-1,1.701388597E0,9.656772614E0
1.075204042E0,3.970505595E-1,1.648688078E0,9.652581215E0
1.077717167E0,4.114234447E-1,1.658270001E0,9.709473610E0
1.080230344E0,3.874686658E-1,1.667851925E0,9.732829094E0
1.082743469E0,3.491410017E-1,1.663061023E0,9.723846436E0
1.085256646E0,3.635138571E-1,1.658270001E0,9.737620354E0
1.087769771E0,3.730957806E-1,1.682224751E0,9.719055176E0
1.090282948E0,3.299771547E-1,1.687015772E0,9.751993179E0
1.092796073E0,3.251862228E-1,1.648688078E0,9.742411613E0
1.095309250E0,2.587116957E-1,1.648688078E0,9.719055176E0
1.097822375E0,3.539319634E-1,1.658270001E0,9.714263916E0
1.100335552E0,3.018302917E-1,1.639106154E0,9.699891090E0
1.102848677E0,2.730845511E-1,1.634315252E0,9.690309525E0
1.105361854E0,2.682935894E-1,1.619942307E0,9.751993179E0
1.107874979E0,2.970393300E-1,1.619942307E0,9.699891090E0
1.110388104E0,2.443388104E-1,1.653479099E0,9.685518265E0
1.112901281E0,2.587116957E-1,1.658270001E0,9.675936699E0
1.115414406E0,2.826664746E-1,1.643897176E0,9.675936699E0
1.117932767E0,2.491297722E-1,1.624733329E0,9.719055176E0
1.120445892E0,2.491297722E-1,1.667851925E0,9.719055176E0
1.122959069E0,2.395478487E-1,1.648688078E0,9.714263916E0
1.125472194E0,2.347569019E-1,1.610360503E0,9.766366005E0
1.127985372E0,2.155930698E-1,1.591196656E0,9.771157265E0
1.130498497E0,2.155930698E-1,1.605569482E0,9.771157265E0
1.133011674E0,2.299659401E-1,1.557659864E0,9.761574745E0
1.135524799E0,2.299659401E-1,1.567241788E0,9.742411613E0
1.138037976E0,1.970281154E-1,1.572032809E0,9.809484482E0
1.140551101E0,1.778642833E-1,1.552868962E0,9.832840919E0
1.143064278E0,1.587004513E-1,1.557659864E0,9.799902916E0
1.145577403E0,1.491185427E-1,1.572032809E0,9.766366005E0
1.148090580E0,1.682823747E-1,1.557659864E0,9.809484482E0
1.150603705E0,1.682823747E-1,1.557659864E0,9.908897400E0
1.153116830E0,1.251637489E-1,1.548078060E0,9.828049660E0
1.155630007E0,1.107908860E-1,1.548078060E0,9.885540962E0
1.158143132E0,1.395366192E-1,1.519332290E0,9.856795311E0
1.160656309E0,1.347456723E-1,1.548078060E0,9.852004051E0
1.163169434E0,1.299547106E-1,1.552868962E0,9.890332222E0
1.165682611E0,1.155818403E-1,1.548078060E0,9.847213745E0
1.168195736E0,1.059999242E-1,1.519332290E0,9.842422485E0
1.170708913E0,1.251637489E-1,1.528914213E0,9.814275742E0
1.173222038E0,1.012089700E-1,1.538496137E0,9.832840919E0
1.175735215E0,8.264400810E-2,1.557659864E0,9.775947571E0
1.178248340E0,1.059999242E-1,1.505558252E0,9.756784439E0
1.180761517E0,1.443275809E-1,1.557659864E0,9.780738831E0
1.183274642E0,1.587004513E-1,1.514541268E0,9.766366005E0
1.185787819E0,1.299547106E-1,1.548078060E0,9.751993179E0
1.188300944E0,1.107908860E-1,1.543287039E0,9.714263916E0
1.190814122E0,1.395366192E-1,1.524123192E0,9.685518265E0
1.193327247E0,1.395366192E-1,1.552868962E0,9.676535606E0
1.195840424E0,1.347456723E-1,1.576823711E0,9.638208389E0
1.198353549E0,9.701687843E-2,1.528914213E0,9.623834610E0
1.200866674E0,1.065987945E-1,1.572032809E0,9.666954041E0
1.203379851E0,1.778642833E-1,1.562450886E0,9.647789955E0
1.205892976E0,1.634914130E-1,1.562450886E0,9.552569389E0
1.208406153E0,1.395366192E-1,1.528914213E0,9.534004211E0
1.210919278E0,1.922371536E-1,1.552868962E0,9.514841080E0
1.213432455E0,1.874461919E-1,1.595987558E0,9.529213905E0
1.215945580E0,1.970281154E-1,1.557659864E0,9.519631386E0
1.218458757E0,2.443388104E-1,1.533705115E0,9.529213905E0
1.220971882E0,2.491297722E-1,1.543287039E0,9.547778130E0
1.223485059E0,2.257738560E-1,1.567241788E0,9.500468254E0
1.225998184E0,2.587116957E-1,1.557659864E0,9.505258560E0
1.228511361E0,2.970393300E-1,1.586405635E0,9.534004211E0
1.231024486E0,2.970393300E-1,1.567241788E0,9.557360649E0
1.233537663E0,3.114122152E-1,1.538496137E0,9.586106300E0
1.236050788E0,3.593217731E-1,1.562450886E0,9.638208389E0
1.238563965E0,3.305760324E-1,1.509750366E0,9.652581215E0
1.241077090E0,2.922483683E-1,1.552868962E0,9.647789955E0
1.243590215E0,3.114122152E-1,1.533705115E0,9.642998695E0
1.246103392E0,3.593217731E-1,1.543287039E0,9.695100784E0
1.248616517E0,2.970393300E-1,1.538496137E0,9.723846436E0
1.251129694E0,2.970393300E-1,1.572032809E0,9.719055176E0
1.253642819E0,3.209941387E-1,1.576823711E0,9.657371521E0
1.256155997E0,2.874574363E-1,1.562450886E0,9.671744347E0
1.258669122E0,3.162031770E-1,1.581614733E0,9.728637695E0
1.261182299E0,2.874574363E-1,1.567241788E0,9.733428001E0
1.263695424E0,2.922483683E-1,1.528914213E0,9.733428001E0
1.266208601E0,3.209941387E-1,1.509750366E0,9.771157265E0
1.268721726E0,2.922483683E-1,1.519332290E0,9.709473610E0
1.271234903E0,3.066212535E-1,1.557659864E0,9.747800827E0
1.273748028E0,3.114122152E-1,1.509750366E0,9.762173653E0
1.276261205E0,2.922483683E-1,1.538496137E0,9.738219261E0
1.278774330E0,3.114122152E-1,1.557659864E0,9.762173653E0
1.281287507E0,3.401579559E-1,1.495377421E0,9.738219261E0
1.283800632E0,2.778755128E-1,1.524123192E0,9.780738831E0
1.286313757E0,3.066212535E-1,1.538496137E0,9.757383347E0
1.288826934E0,3.353669941E-1,1.509750366E0,9.833439827E0
1.291340059E0,3.305760324E-1,1.509750366E0,9.771756172E0
1.293853236E0,3.066212535E-1,1.514541268E0,9.747800827E0
1.296366361E0,3.162031770E-1,1.514541268E0,9.790320396E0
1.298879538E0,3.832765818E-1,1.562450886E0,9.838230133E0
1.301392663E0,3.880675137E-1,1.595987558E0,9.790320396E0
1.303905840E0,3.832765818E-1,1.557659864E0,9.809484482E0
1.306418965E0,4.114234447E-1,1.562450886E0,9.819067001E0
1.308932142E0,3.449489176E-1,1.538496137E0,9.799902916E0
1.311445267E0,3.736946583E-1,1.557659864E0,9.799902916E0
1.313958444E0,3.736946583E-1,1.519332290E0,9.804693222E0
1.316471569E0,3.689036965E-1,1.576823711E0,9.828648567E0
1.318984747E0,3.689036965E-1,1.562450886E0,9.814275742E0
1.321497872E0,3.593217731E-1,1.543287039E0,9.828648567E0
1.324011049E0,3.784856200E-1,1.543287039E0,9.852602959E0
1.326524174E0,3.497398794E-1,1.543287039E0,9.838230133E0
1.329037299E0,3.545308113E-1,1.524123192E0,9.809484482E0
1.331550476E0,3.593217731E-1,1.543287039E0,9.823857307E0
1.334063601E0,3.353669941E-1,1.548078060E0,9.814275742E0
1.336576778E0,3.401579559E-1,1.567241788E0,9.757383347E0
1.339089903E0,3.162031770E-1,1.552868962E0,9.771756172E0
1.341603080E0,2.784743905E-1,1.557659864E0,9.776546478E0
1.344116205E0,3.162031770E-1,1.485795617E0,9.771756172E0
1.346629382E0,2.832653522E-1,1.548078060E0,9.757383347E0
1.349142507E0,2.832653522E-1,1.538496137E0,9.766964912E0
1.351655684E0,3.257850707E-1,1.538496137E0,9.728637695E0
1.354168809E0,3.353669941E-1,1.538496137E0,9.743010521E0
1.356681986E0,3.545308113E-1,1.500168443E0,9.733428001E0
1.359195111E0,3.353669941E-1,1.495377421E0,9.710072517E0
1.361708288E0,3.257850707E-1,1.519332290E0,9.762173653E0
1.364221413E0,3.114122152E-1,1.548078060E0,9.671744347E0
1.366734590E0,3.209941387E-1,1.485795617E0,9.676535606E0
1.369247715E0,3.257850707E-1,1.519332290E0,9.695699692E0
1.371760840E0,3.209941387E-1,1.528914213E0,9.695699692E0
1.374274017E0,3.209941387E-1,1.500168443E0,9.652581215E0
1.376787142E0,3.209941387E-1,1.533705115E0,9.643597603E0
1.379300319E0,3.209941387E-1,1.504959345E0,9.666954041E0
1.381813444E0,3.024291694E-1,1.514541268E0,9.690908432E0
1.384326622E0,3.024291694E-1,1.543287039E0,9.643597603E0
1.386839747E0,3.593217731E-1,1.543287039E0,9.662162781E0
1.389352924E0,3.497398794E-1,1.519332290E0,9.648388863E0
1.391866049E0,3.976494372E-1,1.528914213E0,9.681326866E0
1.394379226E0,3.168020248E-1,1.543287039E0,9.676535606E0
1.396892351E0,3.305760324E-1,1.557659864E0,9.648388863E0
1.399405528E0,3.545308113E-1,1.528914213E0,9.705281258E0
1.401918653E0,3.353669941E-1,1.509750366E0,9.686117172E0
1.404431830E0,3.072201312E-1,1.548078060E0,9.662162781E0
1.406944955E0,3.168020248E-1,1.543287039E0,9.686117172E0
1.409458132E0,3.593217731E-1,1.528914213E0,9.695699692E0
1.411971257E0,3.215929866E-1,1.552868962E0,9.724445343E0
1.414484382E0,3.215929866E-1,1.567241788E0,9.690908432E0
1.416997559E0,3.497398794E-1,1.543287039E0,9.662162781E0
1.419510684E0,3.215929866E-1,1.548078060E0,9.705281258E0
1.422023861E0,3.449489176E-1,1.572032809E0,9.666954041E0
1.424536986E0,3.263839483E-1,1.552868962E0,9.700489998E0
1.427050163E0,2.928472459E-1,1.528914213E0,9.662162781E0
1.429563288E0,3.215929866E-1,1.509750366E0,9.676535606E0
1.432076465E0,2.928472459E-1,1.552868962E0,9.662162781E0
1.434589590E0,2.641015053E-1,1.562450886E0,9.690908432E0
1.437102767E0,3.120110929E-1,1.524123192E0,9.743010521E0
1.439615892E0,3.120110929E-1,1.576823711E0,9.681326866E0
1.442129069E0,2.688924670E-1,1.585806847E0,9.634016037E0
1.444642194E0,2.736834288E-1,1.572032809E0,9.638806343E0
1.447155215E0,2.593105435E-1,1.614552498E0,9.671744347E0
1.449668184E0,2.736834288E-1,1.576823711E0,9.638806343E0
1.452181101E0,3.215929866E-1,1.604970574E0,9.634016037E0
1.454694017E0,3.311749101E-1,1.604970574E0,9.610060692E0
1.457206934E0,2.976382077E-1,1.600179672E0,9.591496468E0
1.459719903E0,3.168020248E-1,1.590597749E0,9.557959557E0
1.462232819E0,3.641127348E-1,1.581015825E0,9.534004211E0
1.464745736E0,3.641127348E-1,1.567241788E0,9.562750816E0
1.467258705E0,3.455477655E-1,1.590597749E0,9.596286774E0
1.469771622E0,3.641127348E-1,1.600179672E0,9.577123642E0
1.472284538E0,3.407568336E-1,1.624134421E0,9.553168297E0
1.474797455E0,3.503387272E-1,1.614552498E0,9.605270386E0
1.477310424E0,3.311749101E-1,1.609761596E0,9.581913948E0
1.479823340E0,3.311749101E-1,1.638507366E0,9.562750816E0
1.482336257E0,3.024291694E-1,1.667253017E0,9.601078033E0
1.484849226E0,3.215929866E-1,1.600179672E0,9.605270386E0
1.487362142E0,3.215929866E-1,1.609761596E0,9.614851952E0
1.489875059E0,2.784743905E-1,1.624134421E0,9.634016037E0
1.492388028E0,2.784743905E-1,1.633716345E0,9.638806343E0
1.494900944E0,2.641015053E-1,1.672044039E0,9.657970428E0
1.497413861E0,2.784743905E-1,1.604970574E0,9.634016037E0
1.499926778E0,2.928472459E-1,1.566643000E0,9.629224777E0
1.502439747E0,2.407455891E-1,1.614552498E0,9.610060692E0
1.504952663E0,2.407455891E-1,1.628925443E0,9.643597603E0
1.507465580E0,2.503274977E-1,1.604970574E0,9.648388863E0
1.509978549E0,2.167908102E-1,1.628925443E0,9.638806343E0
1.512491465E0,2.072088867E-1,1.614552498E0,9.648388863E0
1.515004382E0,1.784631461E-1,1.624134421E0,9.638806343E0
1.517517299E0,2.263727188E-1,1.585806847E0,9.610060692E0
1.520030267E0,2.167908102E-1,1.600179672E0,9.601078033E0
1.522543184E0,1.880450696E-1,1.571433902E0,9.634016037E0
1.525056101E0,1.928360164E-1,1.547479153E0,9.581913948E0
1.527569069E0,2.359546423E-1,1.581015825E0,9.662761688E0
1.530081986E0,2.928472459E-1,1.600179672E0,9.657970428E0
1.532594903E0,2.503274977E-1,1.590597749E0,9.629224777E0
1.535107819E0,2.599094212E-1,1.595388651E0,9.653180122E0
1.537620788E0,2.359546423E-1,1.590597749E0,9.653180122E0
1.540133705E0,2.119998485E-1,1.590597749E0,9.700489998E0
1.542646622E0,2.407455891E-1,1.542688131E0,9.700489998E0
1.545159590E0,2.455365509E-1,1.557061076E0,9.690908432E0
1.547672507E0,1.976269782E-1,1.600179672E0,9.724445343E0
1.550185424E0,2.407455891E-1,1.600179672E0,9.695699692E0
1.552698392E0,2.119998485E-1,1.604970574E0,9.738818169E0
1.555211309E0,1.976269782E-1,1.600179672E0,9.776546478E0
1.557724226E0,2.024179399E-1,1.557061076E0,9.762772560E0
1.560237142E0,2.928472459E-1,1.595388651E0,9.800501823E0
1.562750111E0,2.599094212E-1,1.604970574E0,9.776546478E0
1.565263028E0,2.263727188E-1,1.619343519E0,9.814874649E0
1.567775944E0,2.311636806E-1,1.643298268E0,9.771756172E0
1.570288913E0,2.215817720E-1,1.624134421E0,9.814874649E0
1.572801830E0,2.838642001E-1,1.628925443E0,9.819664955E0
1.575314747E0,2.599094212E-1,1.624134421E0,9.805292130E0
1.577827663E0,2.742823064E-1,1.633716345E0,9.786128998E0
1.580340632E0,3.024291694E-1,1.619343519E0,9.776546478E0
1.582853549E0,2.886551619E-1,1.576224923E0,9.776546478E0
1.585366465E0,2.790732384E-1,1.590597749E0,9.738818169E0
1.587879434E0,2.886551619E-1,1.595388651E0,9.734026909E0
1.590392351E0,3.024291694E-1,1.614552498E0,9.729235649E0
1.592905267E0,3.072201312E-1,1.619343519E0,9.710072517E0
1.595418236E0,3.072201312E-1,1.628925443E0,9.691507339E0
1.597931153E0,3.120110929E-1,1.581015825E0,9.662761688E0
1.600444069E0,3.168020248E-1,1.619343519E0,9.662761688E0
1.602956986E0,3.168020248E-1,1.638507366E0,9.629224777E0
1.605469955E0,3.120110929E-1,1.590597749E0,9.705281258E0
1.607982872E0,3.030280471E-1,1.581015825E0,9.710072517E0
1.610495788E0,3.120110929E-1,1.571433902E0,9.729235649E0
1.613008757E0,2.551184595E-1,1.566643000E0,9.667552948E0
1.615521674E0,3.120110929E-1,1.604970574E0,9.729235649E0
1.618034590E0,2.982370853E-1,1.566643000E0,9.757982254E0
1.620547507E0,3.030280471E-1,1.576224923E0,9.772355080E0
1.623060476E0,2.982370853E-1,1.552270055E0,9.777145386E0
1.625573392E0,3.126099408E-1,1.542688131E0,9.819664955E0
1.628086309E0,3.030280471E-1,1.523524404E0,9.852602959E0
1.630599278E0,2.455365509E-1,1.590597749E0,9.777145386E0
1.633112194E0,2.886551619E-1,1.528315306E0,9.734026909E0
1.635625111E0,3.030280471E-1,1.523524404E0,9.810083389E0
1.638138028E0,2.790732384E-1,1.523524404E0,9.772355080E0
1.640650997E0,2.359546423E-1,1.528315306E0,9.762772560E0
1.643163913E0,2.790732384E-1,1.552270055E0,9.800501823E0
1.645676830E0,2.647003829E-1,1.542688131E0,9.762772560E0
1.648189799E0,2.407455891E-1,1.547479153E0,9.710671425E0
1.650702715E0,2.694913447E-1,1.537897229E0,9.701088905E0
1.653215632E0,2.359546423E-1,1.523524404E0,9.719654083E0
1.655728601E0,2.551184595E-1,1.542688131E0,9.729235649E0
1.658241517E0,2.359546423E-1,1.542688131E0,9.734026909E0
1.660754434E0,2.215817720E-1,1.557061076E0,9.714862823E0
1.663267351E0,2.790732384E-1,1.537897229E0,9.701088905E0
1.665780319E0,2.742823064E-1,1.513942480E0,9.753190994E0
1.668293236E0,2.359546423E-1,1.552270055E0,9.701088905E0
1.670806153E0,2.838642001E-1,1.561851978E0,9.691507339E0
1.673319122E0,2.647003829E-1,1.533106327E0,9.686716080E0
1.675832038E0,2.167908102E-1,1.528315306E0,9.715461731E0
1.678344955E0,2.407455891E-1,1.566643000E0,9.696298599E0
1.680857872E0,2.407455891E-1,1.537897229E0,9.701088905E0
1.683370840E0,2.742823064E-1,1.561851978E0,9.667552948E0
1.685883757E0,2.599094212E-1,1.528315306E0,9.657970428E0
1.688396674E0,2.694913447E-1,1.494778633E0,9.657970428E0
1.690909642E0,2.790732384E-1,1.566643000E0,9.615450859E0
1.693422559E0,2.694913447E-1,1.561851978E0,9.667552948E0
1.695935476E0,2.551184595E-1,1.552270055E0,9.691507339E0
1.698448444E0,2.263727188E-1,1.561851978E0,9.648987770E0
1.700961361E0,2.311636806E-1,1.590597749E0,9.681925774E0
1.703474278E0,2.599094212E-1,1.561851978E0,9.677134514E0
1.705987194E0,2.311636806E-1,1.557061076E0,9.743609428E0
1.708500163E0,2.125987262E-1,1.557061076E0,9.738818169E0
1.711013080E0,2.455365509E-1,1.561851978E0,9.701088905E0
1.713525997E0,2.838642001E-1,1.566643000E0,9.729235649E0
1.716038965E0,2.269715965E-1,1.571433902E0,9.677134514E0
1.718551882E0,2.886551619E-1,1.561851978E0,9.701088905E0
1.721064799E0,2.886551619E-1,1.561851978E0,9.715461731E0
1.723577715E0,2.742823064E-1,1.576224923E0,9.701088905E0
1.726090684E0,2.365535051E-1,1.571433902E0,9.677134514E0
1.728603601E0,2.694913447E-1,1.566643000E0,9.738818169E0
1.731116517E0,3.221918643E-1,1.547479153E0,9.686716080E0
1.733629486E0,2.790732384E-1,1.600179672E0,9.605869293E0
1.736142403E0,2.694913447E-1,1.604970574E0,9.710671425E0
1.738655319E0,3.174009025E-1,1.595388651E0,9.738818169E0
1.741168236E0,2.838642001E-1,1.600179672E0,9.753190994E0
1.743681205E0,2.742823064E-1,1.566643000E0,9.672343254E0
1.746194122E0,2.886551619E-1,1.619343519E0,9.662761688E0
1.748707038E0,3.126099408E-1,1.657072306E0,9.681925774E0
1.751220007E0,3.557285666E-1,1.604970574E0,9.686716080E0
1.753732924E0,3.269828260E-1,1.590597749E0,9.701088905E0
1.756245840E0,3.365647495E-1,1.652281284E0,9.720252991E0
1.758758809E0,3.365647495E-1,1.647490382E0,9.767563820E0
1.761271726E0,2.838642001E-1,1.609761596E0,9.715461731E0
1.763784642E0,3.126099408E-1,1.624134421E0,9.686716080E0
1.766297559E0,3.030280471E-1,1.652281284E0,9.720252991E0
1.768810528E0,2.886551619E-1,1.609761596E0,9.748399734E0
1.771323444E0,3.221918643E-1,1.614552498E0,9.753190994E0
1.773836361E0,2.742823064E-1,1.619343519E0,9.777145386E0
1.776349330E0,3.030280471E-1,1.619343519E0,9.725044250E0
1.778862247E0,3.317737877E-1,1.571433902E0,9.715461731E0
1.781375163E0,3.365647495E-1,1.528315306E0,9.725044250E0
1.783888080E0,3.605195284E-1,1.652281284E0,9.748399734E0
1.786401049E0,3.653104901E-1,1.595388651E0,9.725044250E0
1.788913965E0,3.461466432E-1,1.576224923E0,9.757982254E0
1.791426882E0,3.413556814E-1,1.618744612E0,9.734625816E0
1.793939851E0,3.557285666E-1,1.613953710E0,9.734625816E0
1.796452767E0,3.940562308E-1,1.604970574E0,9.757982254E0
1.798965684E0,3.892652690E-1,1.623535633E0,9.753190994E0
1.801478653E0,3.653104901E-1,1.633117437E0,9.767563820E0
1.803991569E0,3.653104901E-1,1.613953710E0,9.744207382E0
1.806504486E0,3.844743073E-1,1.666654229E0,9.767563820E0
1.809017403E0,4.174121320E-1,1.609162688E0,9.786727905E0
1.811530372E0,4.269940555E-1,1.566643000E0,9.796309471E0
1.814043288E0,3.940562308E-1,1.581015825E0,9.748998642E0
1.816556205E0,4.174121320E-1,1.623535633E0,9.739417076E0
1.819069174E0,3.892652690E-1,1.618744612E0,9.715461731E0
1.821582090E0,3.701014221E-1,1.599580765E0,9.729834557E0
1.824095007E0,3.557285666E-1,1.595388651E0,9.796309471E0
1.826607924E0,3.317737877E-1,1.604371786E0,9.767563820E0
1.829120892E0,3.317737877E-1,1.628326535E0,9.729834557E0
1.831633809E0,2.748811543E-1,1.604371786E0,9.725044250E0
1.834146726E0,2.844630778E-1,1.571433902E0,9.705880165E0
1.836659694E0,2.652992606E-1,1.599580765E0,9.725044250E0
1.839172611E0,2.509263754E-1,1.594789863E0,9.682524681E0
1.841685528E0,2.700901926E-1,1.599580765E0,9.644196510E0
1.844198444E0,2.125987262E-1,1.576224923E0,9.686716080E0
1.846711413E0,2.509263754E-1,1.604371786E0,9.682524681E0
1.849224330E0,2.173896730E-1,1.552270055E0,9.677733421E0
1.851737247E0,2.269715965E-1,1.585207939E0,9.634614944E0
1.854250215E0,2.461354136E-1,1.599580765E0,9.615450859E0
1.856763132E0,2.030168027E-1,1.599580765E0,9.672942162E0
1.859276049E0,1.886439323E-1,1.533106327E0,9.701088905E0
1.861789017E0,1.934348941E-1,1.589998841E0,9.687314987E0
1.864301934E0,1.652880162E-1,1.599580765E0,9.658569336E0
1.866814851E0,1.509151459E-1,1.594789863E0,9.629823685E0
1.869327767E0,1.652880162E-1,1.585207939E0,9.639405251E0
1.871840736E0,1.557061076E-1,1.580416918E0,9.677733421E0
1.874353653E0,1.700789779E-1,1.537897229E0,9.668151855E0
1.876866569E0,1.886439323E-1,1.518733382E0,9.682524681E0
1.879379538E0,1.700789779E-1,1.552270055E0,9.672942162E0
1.881892455E0,1.748699397E-1,1.475614786E0,9.687314987E0
1.884405372E0,1.461241841E-1,1.504360557E0,9.739417076E0
1.886918288E0,1.652880162E-1,1.518733382E0,9.758581161E0
1.889431257E0,1.652880162E-1,1.518733382E0,9.734625816E0
1.891944174E0,1.892428100E-1,1.575626016E0,9.729834557E0
1.894457090E0,1.892428100E-1,1.585207939E0,9.705880165E0
1.896970059E0,2.078077644E-1,1.570835114E0,9.692106247E0
1.899482976E0,2.030168027E-1,1.604371786E0,9.729834557E0
1.901995892E0,2.221806347E-1,1.566044092E0,9.663360596E0
1.904508861E0,2.173896730E-1,1.580416918E0,9.696897507E0
1.907021778E0,2.413444668E-1,1.594789863E0,9.677733421E0
1.909534694E0,2.700901926E-1,1.609162688E0,9.715461731E0
1.912047611E0,2.605082989E-1,1.542688131E0,9.715461731E0
1.914560580E0,2.221806347E-1,1.570835114E0,9.705880165E0
1.917073497E0,1.844518483E-1,1.589998841E0,9.677733421E0
1.919586413E0,1.988247186E-1,1.546880245E0,9.672942162E0
1.922099382E0,2.269715965E-1,1.585207939E0,9.620841026E0
1.924612299E0,2.317625433E-1,1.589998841E0,9.672942162E0
1.927125215E0,2.700901926E-1,1.604371786E0,9.705880165E0
1.929638132E0,2.509263754E-1,1.609162688E0,9.677733421E0
1.932151101E0,2.605082989E-1,1.618744612E0,9.720252991E0
1.934664017E0,2.173896730E-1,1.599580765E0,9.701687813E0
1.937176934E0,2.844630778E-1,1.618744612E0,9.648987770E0
1.939689903E0,2.365535051E-1,1.666654229E0,9.639405251E0
1.942202819E0,2.173896730E-1,1.623535633E0,9.644196510E0
1.944715736E0,1.844518483E-1,1.676236153E0,9.653778076E0
1.947228705E0,2.413444668E-1,1.676236153E0,9.644196510E0
1.949741726E0,3.275817037E-1,1.661863208E0,9.630422592E0
1.952254694E0,3.036268950E-1,1.676236153E0,9.630422592E0
1.954767715E0,2.748811543E-1,1.666654229E0,9.625631332E0
1.957280684E0,2.892540395E-1,1.666654229E0,9.568140030E0
1.959793705E0,2.844630778E-1,1.671445131E0,9.563947678E0
1.962306674E0,3.179997802E-1,1.657072306E0,9.577722549E0
1.964819694E0,2.988359630E-1,1.695399880E0,9.559157372E0
1.967332663E0,3.323726356E-1,1.671445131E0,9.525620461E0
1.969845632E0,3.653104901E-1,1.695399880E0,9.572931290E0
1.972358653E0,3.323726356E-1,1.685818076E0,9.559157372E0
1.974871622E0,3.371635973E-1,1.657072306E0,9.577722549E0
1.977384642E0,3.467455208E-1,1.652281284E0,9.592095375E0
1.979897611E0,3.605195284E-1,1.652281284E0,9.516038895E0
1.982410632E0,3.988471627E-1,1.671445131E0,9.563947678E0
